SaleID,Customer ID,SaleDate,Invoice Date,Payment Date,Invoice Amount,Payment Amount,Due Date,QuantitySold,UnitPrice,TransactionID,TransactionDate,TransactionType,Amount,Category,Description,DaysToCollect,DaysToPay,DaysToCollect_avg_DSO,DaysToPay_avg_DPO,InventoryTurnover
SALE00233,CUST016,2023-08-21,2023-02-13,2023-06-12,22541.61,35506.28,2023-04-25,42,120.1,TXN00233,2023-08-21,Cash Outflow,99722,Financing Activities,Transaction 233,119,119,119.0,119.0,42
SALE00377,CUST016,2024-01-12,2023-02-13,2023-06-12,22541.61,35506.28,2023-04-25,252,135.27,TXN00377,2024-01-12,Cash Outflow,53872,Financing Activities,Transaction 377,119,119,119.0,119.0,252
SALE00471,CUST016,2024-04-15,2023-02-13,2023-06-12,22541.61,35506.28,2023-04-25,119,127.14,TXN00471,2024-04-15,Cash Inflow,50554,Financing Activities,Transaction 471,119,119,119.0,119.0,119
SALE00596,CUST016,2024-08-18,2023-02-13,2023-06-12,22541.61,35506.28,2023-04-25,98,134.0,TXN00596,2024-08-18,Cash Outflow,28980,Financing Activities,Transaction 596,119,119,119.0,119.0,98
SALE00816,CUST016,2025-03-26,2023-02-13,2023-06-12,22541.61,35506.28,2023-04-25,343,145.1,TXN00816,2025-03-26,Cash Inflow,55937,Financing Activities,Transaction 816,119,119,119.0,119.0,343
SALE00939,CUST016,2025-07-27,2023-02-13,2023-06-12,22541.61,35506.28,2023-04-25,231,247.83,TXN00939,2025-07-27,Cash Outflow,4235,Investing Activities,Transaction 939,119,119,119.0,119.0,231
SALE00944,CUST016,2025-08-01,2023-02-13,2023-06-12,22541.61,35506.28,2023-04-25,315,490.09,TXN00944,2025-08-01,Cash Inflow,122626,Operating Activities,Transaction 944,119,119,119.0,119.0,315
SALE00984,CUST016,2025-09-10,2023-02-13,2023-06-12,22541.61,35506.28,2023-04-25,245,62.11,TXN00984,2025-09-10,Cash Inflow,23940,Investing Activities,Transaction 984,119,119,119.0,119.0,245
SALE00101,CUST030,2023-04-11,2023-12-26,2023-10-17,76021.64,74168.39,2023-06-20,14,271.78,TXN00101,2023-04-11,Cash Inflow,263060,Operating Activities,Transaction 101,-70,-70,-70.0,-70.0,14
SALE00229,CUST030,2023-08-17,2023-12-26,2023-10-17,76021.64,74168.39,2023-06-20,364,70.26,TXN00229,2023-08-17,Cash Inflow,18844,Investing Activities,Transaction 229,-70,-70,-70.0,-70.0,364
SALE00475,CUST030,2024-04-19,2023-12-26,2023-10-17,76021.64,74168.39,2023-06-20,280,471.77,TXN00475,2024-04-19,Cash Inflow,118580,Financing Activities,Transaction 475,-70,-70,-70.0,-70.0,280
SALE00498,CUST030,2024-05-12,2023-12-26,2023-10-17,76021.64,74168.39,2023-06-20,14,467.04,TXN00498,2024-05-12,Cash Outflow,26726,Financing Activities,Transaction 498,-70,-70,-70.0,-70.0,14
SALE00640,CUST030,2024-10-01,2023-12-26,2023-10-17,76021.64,74168.39,2023-06-20,98,480.31,TXN00640,2024-10-01,Cash Outflow,99960,Investing Activities,Transaction 640,-70,-70,-70.0,-70.0,98
SALE00694,CUST030,2024-11-24,2023-12-26,2023-10-17,76021.64,74168.39,2023-06-20,42,61.91,TXN00694,2024-11-24,Cash Outflow,210854,Investing Activities,Transaction 694,-70,-70,-70.0,-70.0,42
SALE00839,CUST030,2025-04-18,2023-12-26,2023-10-17,76021.64,74168.39,2023-06-20,546,415.66,TXN00839,2025-04-18,Cash Outflow,236908,Investing Activities,Transaction 839,-70,-70,-70.0,-70.0,546
SALE00906,CUST030,2025-06-24,2023-12-26,2023-10-17,76021.64,74168.39,2023-06-20,210,226.13,TXN00906,2025-06-24,Cash Outflow,123998,Investing Activities,Transaction 906,-70,-70,-70.0,-70.0,210
SALE00982,CUST030,2025-09-08,2023-12-26,2023-10-17,76021.64,74168.39,2023-06-20,336,25.25,TXN00982,2025-09-08,Cash Outflow,72016,Operating Activities,Transaction 982,-70,-70,-70.0,-70.0,336
SALE00104,CUST086,2023-04-14,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,108,414.01,TXN00104,2023-04-14,Cash Outflow,70650,Investing Activities,Transaction 104,-126,-126,-126.0,-126.0,108
SALE00187,CUST086,2023-07-06,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,333,212.39,TXN00187,2023-07-06,Cash Outflow,61839,Operating Activities,Transaction 187,-126,-126,-126.0,-126.0,333
SALE00305,CUST086,2023-11-01,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,225,302.28,TXN00305,2023-11-01,Cash Outflow,24228,Operating Activities,Transaction 305,-126,-126,-126.0,-126.0,225
SALE00538,CUST086,2024-06-21,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,315,140.04,TXN00538,2024-06-21,Cash Inflow,170622,Financing Activities,Transaction 538,-126,-126,-126.0,-126.0,315
SALE00563,CUST086,2024-07-16,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,261,295.25,TXN00563,2024-07-16,Cash Inflow,84978,Operating Activities,Transaction 563,-126,-126,-126.0,-126.0,261
SALE00646,CUST086,2024-10-07,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,252,65.84,TXN00646,2024-10-07,Cash Inflow,128133,Operating Activities,Transaction 646,-126,-126,-126.0,-126.0,252
SALE00668,CUST086,2024-10-29,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,297,440.84,TXN00668,2024-10-29,Cash Outflow,68121,Financing Activities,Transaction 668,-126,-126,-126.0,-126.0,297
SALE00760,CUST086,2025-01-29,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,126,414.31,TXN00760,2025-01-29,Cash Inflow,176661,Investing Activities,Transaction 760,-126,-126,-126.0,-126.0,126
SALE00881,CUST086,2025-05-30,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,225,253.66,TXN00881,2025-05-30,Cash Inflow,130473,Operating Activities,Transaction 881,-126,-126,-126.0,-126.0,225
SALE00927,CUST086,2025-07-15,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,306,26.36,TXN00927,2025-07-15,Cash Inflow,131004,Investing Activities,Transaction 927,-126,-126,-126.0,-126.0,306
SALE00107,CUST078,2023-04-17,2023-02-27,2023-01-31,49783.25,54662.54,2023-01-09,340,488.96,TXN00107,2023-04-17,Cash Outflow,65900,Financing Activities,Transaction 107,-27,-27,-27.0,-27.0,340
SALE00420,CUST078,2024-02-24,2023-02-27,2023-01-31,49783.25,54662.54,2023-01-09,410,226.78,TXN00420,2024-02-24,Cash Outflow,134970,Operating Activities,Transaction 420,-27,-27,-27.0,-27.0,410
SALE00515,CUST078,2024-05-29,2023-02-27,2023-01-31,49783.25,54662.54,2023-01-09,190,390.59,TXN00515,2024-05-29,Cash Outflow,53310,Operating Activities,Transaction 515,-27,-27,-27.0,-27.0,190
SALE00744,CUST078,2025-01-13,2023-02-27,2023-01-31,49783.25,54662.54,2023-01-09,150,364.47,TXN00744,2025-01-13,Cash Inflow,151630,Investing Activities,Transaction 744,-27,-27,-27.0,-27.0,150
SALE00779,CUST078,2025-02-17,2023-02-27,2023-01-31,49783.25,54662.54,2023-01-09,220,372.59,TXN00779,2025-02-17,Cash Outflow,33080,Investing Activities,Transaction 779,-27,-27,-27.0,-27.0,220
SALE00912,CUST078,2025-06-30,2023-02-27,2023-01-31,49783.25,54662.54,2023-01-09,180,145.46,TXN00912,2025-06-30,Cash Inflow,42620,Investing Activities,Transaction 912,-27,-27,-27.0,-27.0,180
SALE00917,CUST078,2025-07-05,2023-02-27,2023-01-31,49783.25,54662.54,2023-01-09,280,264.89,TXN00917,2025-07-05,Cash Outflow,62910,Operating Activities,Transaction 917,-27,-27,-27.0,-27.0,280
SALE00108,CUST024,2023-04-18,2023-05-01,2023-03-31,45218.61,41994.729999999996,2023-06-15,490,108.42,TXN00108,2023-04-18,Cash Outflow,121370,Operating Activities,Transaction 108,-31,-31,-31.0,-31.0,490
SALE00138,CUST024,2023-05-18,2023-05-01,2023-03-31,45218.61,41994.729999999996,2023-06-15,450,311.71,TXN00138,2023-05-18,Cash Inflow,140680,Operating Activities,Transaction 138,-31,-31,-31.0,-31.0,450
SALE00325,CUST024,2023-11-21,2023-05-01,2023-03-31,45218.61,41994.729999999996,2023-06-15,20,279.21,TXN00325,2023-11-21,Cash Outflow,117600,Investing Activities,Transaction 325,-31,-31,-31.0,-31.0,20
SALE00455,CUST024,2024-03-30,2023-05-01,2023-03-31,45218.61,41994.729999999996,2023-06-15,440,386.61,TXN00455,2024-03-30,Cash Inflow,53730,Investing Activities,Transaction 455,-31,-31,-31.0,-31.0,440
SALE00605,CUST024,2024-08-27,2023-05-01,2023-03-31,45218.61,41994.729999999996,2023-06-15,430,442.41,TXN00605,2024-08-27,Cash Inflow,29210,Investing Activities,Transaction 605,-31,-31,-31.0,-31.0,430
SALE00613,CUST024,2024-09-04,2023-05-01,2023-03-31,45218.61,41994.729999999996,2023-06-15,370,403.04,TXN00613,2024-09-04,Cash Outflow,90920,Investing Activities,Transaction 613,-31,-31,-31.0,-31.0,370
SALE00796,CUST024,2025-03-06,2023-05-01,2023-03-31,45218.61,41994.729999999996,2023-06-15,320,245.64,TXN00796,2025-03-06,Cash Inflow,75090,Investing Activities,Transaction 796,-31,-31,-31.0,-31.0,320
SALE00827,CUST024,2025-04-06,2023-05-01,2023-03-31,45218.61,41994.729999999996,2023-06-15,460,313.65,TXN00827,2025-04-06,Cash Inflow,175700,Investing Activities,Transaction 827,-31,-31,-31.0,-31.0,460
SALE00109,CUST049,2023-04-19,2023-04-10,2023-12-02,96116.34,74290.45999999999,2023-03-08,196,349.67,TXN00109,2023-04-19,Cash Outflow,184058,Operating Activities,Transaction 109,236,236,236.0,236.0,196
SALE00214,CUST049,2023-08-02,2023-04-10,2023-12-02,96116.34,74290.45999999999,2023-03-08,84,474.81,TXN00214,2023-08-02,Cash Inflow,251258,Financing Activities,Transaction 214,236,236,236.0,236.0,84
SALE00261,CUST049,2023-09-18,2023-04-10,2023-12-02,96116.34,74290.45999999999,2023-03-08,182,135.1,TXN00261,2023-09-18,Cash Inflow,154952,Financing Activities,Transaction 261,236,236,236.0,236.0,182
SALE00299,CUST049,2023-10-26,2023-04-10,2023-12-02,96116.34,74290.45999999999,2023-03-08,518,170.91,TXN00299,2023-10-26,Cash Inflow,98910,Operating Activities,Transaction 299,236,236,236.0,236.0,518
SALE00427,CUST049,2024-03-02,2023-04-10,2023-12-02,96116.34,74290.45999999999,2023-03-08,294,343.26,TXN00427,2024-03-02,Cash Inflow,85232,Investing Activities,Transaction 427,236,236,236.0,236.0,294
SALE00444,CUST049,2024-03-19,2023-04-10,2023-12-02,96116.34,74290.45999999999,2023-03-08,364,217.12,TXN00444,2024-03-19,Cash Outflow,17752,Investing Activities,Transaction 444,236,236,236.0,236.0,364
SALE00544,CUST049,2024-06-27,2023-04-10,2023-12-02,96116.34,74290.45999999999,2023-03-08,602,124.0,TXN00544,2024-06-27,Cash Outflow,219184,Financing Activities,Transaction 544,236,236,236.0,236.0,602
SALE00548,CUST049,2024-07-01,2023-04-10,2023-12-02,96116.34,74290.45999999999,2023-03-08,294,425.53,TXN00548,2024-07-01,Cash Outflow,49392,Operating Activities,Transaction 548,236,236,236.0,236.0,294
SALE00565,CUST049,2024-07-18,2023-04-10,2023-12-02,96116.34,74290.45999999999,2023-03-08,28,102.95,TXN00565,2024-07-18,Cash Outflow,228564,Operating Activities,Transaction 565,236,236,236.0,236.0,28
SALE00645,CUST049,2024-10-06,2023-04-10,2023-12-02,96116.34,74290.45999999999,2023-03-08,294,242.42,TXN00645,2024-10-06,Cash Outflow,224280,Operating Activities,Transaction 645,236,236,236.0,236.0,294
SALE00762,CUST049,2025-01-31,2023-04-10,2023-12-02,96116.34,74290.45999999999,2023-03-08,336,193.0,TXN00762,2025-01-31,Cash Outflow,165242,Investing Activities,Transaction 762,236,236,236.0,236.0,336
SALE00112,CUST032,2023-04-22,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,405,338.49,TXN00112,2023-04-22,Cash Inflow,281565,Investing Activities,Transaction 112,-83,-83,-83.0,-83.0,405
SALE00158,CUST032,2023-06-07,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,255,480.78,TXN00158,2023-06-07,Cash Outflow,267030,Investing Activities,Transaction 158,-83,-83,-83.0,-83.0,255
SALE00278,CUST032,2023-10-05,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,75,180.8,TXN00278,2023-10-05,Cash Outflow,129930,Financing Activities,Transaction 278,-83,-83,-83.0,-83.0,75
SALE00356,CUST032,2023-12-22,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,495,154.69,TXN00356,2023-12-22,Cash Inflow,178455,Investing Activities,Transaction 356,-83,-83,-83.0,-83.0,495
SALE00400,CUST032,2024-02-04,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,495,144.52,TXN00400,2024-02-04,Cash Inflow,205860,Investing Activities,Transaction 400,-83,-83,-83.0,-83.0,495
SALE00421,CUST032,2024-02-25,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,330,417.61,TXN00421,2024-02-25,Cash Outflow,209580,Operating Activities,Transaction 421,-83,-83,-83.0,-83.0,330
SALE00511,CUST032,2024-05-25,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,45,244.33,TXN00511,2024-05-25,Cash Inflow,240255,Investing Activities,Transaction 511,-83,-83,-83.0,-83.0,45
SALE00530,CUST032,2024-06-13,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,705,247.45,TXN00530,2024-06-13,Cash Outflow,254370,Operating Activities,Transaction 530,-83,-83,-83.0,-83.0,705
SALE00572,CUST032,2024-07-25,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,30,30.89,TXN00572,2024-07-25,Cash Inflow,225540,Financing Activities,Transaction 572,-83,-83,-83.0,-83.0,30
SALE00793,CUST032,2025-03-03,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,195,120.52,TXN00793,2025-03-03,Cash Inflow,155730,Financing Activities,Transaction 793,-83,-83,-83.0,-83.0,195
SALE00803,CUST032,2025-03-13,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,435,455.6,TXN00803,2025-03-13,Cash Inflow,183270,Investing Activities,Transaction 803,-83,-83,-83.0,-83.0,435
SALE00858,CUST032,2025-05-07,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,735,490.45,TXN00858,2025-05-07,Cash Inflow,91890,Operating Activities,Transaction 858,-83,-83,-83.0,-83.0,735
SALE00880,CUST032,2025-05-29,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,705,399.05,TXN00880,2025-05-29,Cash Inflow,269010,Investing Activities,Transaction 880,-83,-83,-83.0,-83.0,705
SALE00113,CUST055,2023-04-23,2023-09-24,2023-06-02,33874.47,38541.82,2023-09-18,54,476.26,TXN00113,2023-04-23,Cash Outflow,22596,Investing Activities,Transaction 113,-114,-114,-114.0,-114.0,54
SALE00141,CUST055,2023-05-21,2023-09-24,2023-06-02,33874.47,38541.82,2023-09-18,42,374.7,TXN00141,2023-05-21,Cash Outflow,4812,Operating Activities,Transaction 141,-114,-114,-114.0,-114.0,42
SALE00163,CUST055,2023-06-12,2023-09-24,2023-06-02,33874.47,38541.82,2023-09-18,150,386.18,TXN00163,2023-06-12,Cash Outflow,49038,Investing Activities,Transaction 163,-114,-114,-114.0,-114.0,150
SALE00232,CUST055,2023-08-20,2023-09-24,2023-06-02,33874.47,38541.82,2023-09-18,30,323.6,TXN00232,2023-08-20,Cash Outflow,95310,Operating Activities,Transaction 232,-114,-114,-114.0,-114.0,30
SALE00336,CUST055,2023-12-02,2023-09-24,2023-06-02,33874.47,38541.82,2023-09-18,90,106.61,TXN00336,2023-12-02,Cash Outflow,41226,Operating Activities,Transaction 336,-114,-114,-114.0,-114.0,90
SALE00378,CUST055,2024-01-13,2023-09-24,2023-06-02,33874.47,38541.82,2023-09-18,156,158.01,TXN00378,2024-01-13,Cash Inflow,72354,Investing Activities,Transaction 378,-114,-114,-114.0,-114.0,156
SALE00486,CUST055,2024-04-30,2023-09-24,2023-06-02,33874.47,38541.82,2023-09-18,114,340.41,TXN00486,2024-04-30,Cash Outflow,39900,Financing Activities,Transaction 486,-114,-114,-114.0,-114.0,114
SALE00636,CUST055,2024-09-27,2023-09-24,2023-06-02,33874.47,38541.82,2023-09-18,240,15.11,TXN00636,2024-09-27,Cash Outflow,102084,Operating Activities,Transaction 636,-114,-114,-114.0,-114.0,240
SALE00682,CUST055,2024-11-12,2023-09-24,2023-06-02,33874.47,38541.82,2023-09-18,54,366.69,TXN00682,2024-11-12,Cash Inflow,29964,Financing Activities,Transaction 682,-114,-114,-114.0,-114.0,54
SALE00719,CUST055,2024-12-19,2023-09-24,2023-06-02,33874.47,38541.82,2023-09-18,222,418.01,TXN00719,2024-12-19,Cash Outflow,63636,Operating Activities,Transaction 719,-114,-114,-114.0,-114.0,222
SALE00115,CUST058,2023-04-25,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,517,449.15,TXN00115,2023-04-25,Cash Inflow,51568,Investing Activities,Transaction 115,-3,-3,-3.0,-3.0,517
SALE00272,CUST058,2023-09-29,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,264,460.15,TXN00272,2023-09-29,Cash Outflow,117271,Operating Activities,Transaction 272,-3,-3,-3.0,-3.0,264
SALE00456,CUST058,2024-03-31,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,264,129.39,TXN00456,2024-03-31,Cash Inflow,21791,Operating Activities,Transaction 456,-3,-3,-3.0,-3.0,264
SALE00568,CUST058,2024-07-21,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,55,418.81,TXN00568,2024-07-21,Cash Outflow,138732,Investing Activities,Transaction 568,-3,-3,-3.0,-3.0,55
SALE00571,CUST058,2024-07-24,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,462,41.66,TXN00571,2024-07-24,Cash Outflow,10791,Operating Activities,Transaction 571,-3,-3,-3.0,-3.0,462
SALE00577,CUST058,2024-07-30,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,55,140.35,TXN00577,2024-07-30,Cash Inflow,171028,Investing Activities,Transaction 577,-3,-3,-3.0,-3.0,55
SALE00616,CUST058,2024-09-07,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,198,259.2,TXN00616,2024-09-07,Cash Inflow,137995,Operating Activities,Transaction 616,-3,-3,-3.0,-3.0,198
SALE00710,CUST058,2024-12-10,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,132,373.75,TXN00710,2024-12-10,Cash Outflow,180136,Operating Activities,Transaction 710,-3,-3,-3.0,-3.0,132
SALE00761,CUST058,2025-01-30,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,341,264.95,TXN00761,2025-01-30,Cash Outflow,23001,Investing Activities,Transaction 761,-3,-3,-3.0,-3.0,341
SALE00807,CUST058,2025-03-17,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,517,120.36,TXN00807,2025-03-17,Cash Outflow,11781,Operating Activities,Transaction 807,-3,-3,-3.0,-3.0,517
SALE00913,CUST058,2025-07-01,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,66,163.05,TXN00913,2025-07-01,Cash Inflow,152889,Financing Activities,Transaction 913,-3,-3,-3.0,-3.0,66
SALE00116,CUST099,2023-04-26,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,198,301.44,TXN00116,2023-04-26,Cash Outflow,157995,Financing Activities,Transaction 116,-108,-108,-108.0,-108.0,198
SALE00326,CUST099,2023-11-22,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,126,375.97,TXN00326,2023-11-22,Cash Outflow,160506,Financing Activities,Transaction 326,-108,-108,-108.0,-108.0,126
SALE00374,CUST099,2024-01-09,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,243,453.89,TXN00374,2024-01-09,Cash Outflow,5634,Financing Activities,Transaction 374,-108,-108,-108.0,-108.0,243
SALE00422,CUST099,2024-02-26,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,99,338.11,TXN00422,2024-02-26,Cash Outflow,43920,Financing Activities,Transaction 422,-108,-108,-108.0,-108.0,99
SALE00506,CUST099,2024-05-20,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,36,165.59,TXN00506,2024-05-20,Cash Inflow,123228,Investing Activities,Transaction 506,-108,-108,-108.0,-108.0,36
SALE00545,CUST099,2024-06-28,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,144,118.19,TXN00545,2024-06-28,Cash Inflow,82314,Financing Activities,Transaction 545,-108,-108,-108.0,-108.0,144
SALE00578,CUST099,2024-07-31,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,333,83.13,TXN00578,2024-07-31,Cash Outflow,25587,Financing Activities,Transaction 578,-108,-108,-108.0,-108.0,333
SALE00667,CUST099,2024-10-28,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,45,165.29,TXN00667,2024-10-28,Cash Outflow,43749,Operating Activities,Transaction 667,-108,-108,-108.0,-108.0,45
SALE00732,CUST099,2025-01-01,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,423,116.43,TXN00732,2025-01-01,Cash Inflow,166716,Financing Activities,Transaction 732,-108,-108,-108.0,-108.0,423
SALE00802,CUST099,2025-03-12,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,441,452.92,TXN00802,2025-03-12,Cash Outflow,137241,Investing Activities,Transaction 802,-108,-108,-108.0,-108.0,441
SALE00838,CUST099,2025-04-17,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,54,202.79,TXN00838,2025-04-17,Cash Inflow,63360,Financing Activities,Transaction 838,-108,-108,-108.0,-108.0,54
SALE00918,CUST099,2025-07-06,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,45,229.33,TXN00918,2025-07-06,Cash Outflow,146898,Operating Activities,Transaction 918,-108,-108,-108.0,-108.0,45
SALE00922,CUST099,2025-07-10,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,405,187.92,TXN00922,2025-07-10,Cash Inflow,28980,Financing Activities,Transaction 922,-108,-108,-108.0,-108.0,405
SALE00941,CUST099,2025-07-29,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,369,365.34,TXN00941,2025-07-29,Cash Outflow,169011,Financing Activities,Transaction 941,-108,-108,-108.0,-108.0,369
SALE00117,CUST003,2023-04-27,2023-07-25,2023-08-27,86558.03,89401.25,2023-08-12,705,312.14,TXN00117,2023-04-27,Cash Inflow,159915,Financing Activities,Transaction 117,33,33,33.0,33.0,705
SALE00205,CUST003,2023-07-24,2023-07-25,2023-08-27,86558.03,89401.25,2023-08-12,360,124.99,TXN00205,2023-07-24,Cash Outflow,279255,Investing Activities,Transaction 205,33,33,33.0,33.0,360
SALE00282,CUST003,2023-10-09,2023-07-25,2023-08-27,86558.03,89401.25,2023-08-12,135,434.55,TXN00282,2023-10-09,Cash Outflow,174855,Investing Activities,Transaction 282,33,33,33.0,33.0,135
SALE00409,CUST003,2024-02-13,2023-07-25,2023-08-27,86558.03,89401.25,2023-08-12,75,305.58,TXN00409,2024-02-13,Cash Outflow,61500,Financing Activities,Transaction 409,33,33,33.0,33.0,75
SALE00424,CUST003,2024-02-28,2023-07-25,2023-08-27,86558.03,89401.25,2023-08-12,15,323.68,TXN00424,2024-02-28,Cash Inflow,293955,Operating Activities,Transaction 424,33,33,33.0,33.0,15
SALE00641,CUST003,2024-10-02,2023-07-25,2023-08-27,86558.03,89401.25,2023-08-12,150,244.35,TXN00641,2024-10-02,Cash Outflow,184185,Operating Activities,Transaction 641,33,33,33.0,33.0,150
SALE00825,CUST003,2025-04-04,2023-07-25,2023-08-27,86558.03,89401.25,2023-08-12,720,428.01,TXN00825,2025-04-04,Cash Outflow,42795,Investing Activities,Transaction 825,33,33,33.0,33.0,720
SALE00890,CUST003,2025-06-08,2023-07-25,2023-08-27,86558.03,89401.25,2023-08-12,420,89.19,TXN00890,2025-06-08,Cash Inflow,15390,Financing Activities,Transaction 890,33,33,33.0,33.0,420
