SaleID,Customer ID,SaleDate,Invoice Date,Payment Date,Invoice Amount,Payment Amount,Due Date,Invoice Amount,QuantitySold,UnitPrice,TransactionID,TransactionDate,TransactionType,Amount,Category,Description
SALE00838,CUST099,2025-04-17,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,46714.51,54,202.79,TXN00838,2025-04-17,Cash Inflow,63360,Financing Activities,Transaction 838
SALE00839,CUST030,2025-04-18,2023-12-26,2023-10-17,76021.64,74168.39,2023-06-20,76021.64,546,415.66,TXN00839,2025-04-18,Cash Outflow,236908,Investing Activities,Transaction 839
SALE00840,CUST074,2025-04-19,2023-05-15,2023-07-10,29881.460000000003,27693.14,2023-04-13,29881.460000000003,276,395.98,TXN00840,2025-04-19,Cash Inflow,23052,Financing Activities,Transaction 840
SALE00841,CUST018,2025-04-20,2023-12-18,2023-07-23,55292.41,58203.32,2023-10-19,55292.41,264,315.97,TXN00841,2025-04-20,Cash Inflow,105358,Operating Activities,Transaction 841
SALE00842,CUST069,2025-04-21,2023-06-24,2023-06-04,68326.20999999999,60165.27,2023-11-21,68326.20999999999,121,252.3,TXN00842,2025-04-21,Cash Outflow,36784,Investing Activities,Transaction 842
SALE00843,CUST093,2025-04-22,2023-11-06,2023-07-21,32409.46,37029.52,2023-10-06,32409.46,91,489.98,TXN00843,2025-04-22,Cash Inflow,76272,Financing Activities,Transaction 843
SALE00844,CUST039,2025-04-23,2023-07-28,2023-03-29,41147.87,33423.07,2023-12-27,41147.87,238,81.03,TXN00844,2025-04-23,Cash Inflow,125874,Operating Activities,Transaction 844
SALE00845,CUST060,2025-04-24,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,52121.03,225,365.33,TXN00845,2025-04-24,Cash Inflow,168363,Investing Activities,Transaction 845
SALE00846,CUST098,2025-04-25,2023-11-16,2023-07-21,58698.02,49404.41,2023-03-23,58698.02,70,103.68,TXN00846,2025-04-25,Cash Inflow,144980,Investing Activities,Transaction 846
SALE00847,CUST043,2025-04-26,2023-09-14,2023-03-06,59017.54,55338.5,2023-11-11,59017.54,48,175.75,TXN00847,2025-04-26,Cash Outflow,165132,Financing Activities,Transaction 847
SALE00848,CUST045,2025-04-27,2023-05-02,2023-09-15,15444.67,21759.89,2023-01-28,15444.67,48,161.26,TXN00848,2025-04-27,Cash Outflow,21558,Investing Activities,Transaction 848
SALE00849,CUST023,2025-04-28,2023-09-15,2023-12-16,61594.92,46022.24,2023-11-23,61594.92,220,474.05,TXN00849,2025-04-28,Cash Inflow,134442,Operating Activities,Transaction 849
SALE00850,CUST069,2025-04-29,2023-06-24,2023-06-04,68326.20999999999,60165.27,2023-11-21,68326.20999999999,319,484.0,TXN00850,2025-04-29,Cash Outflow,217580,Investing Activities,Transaction 850
SALE00851,CUST094,2025-04-30,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,76021.94,585,99.68,TXN00851,2025-04-30,Cash Inflow,157885,Operating Activities,Transaction 851
SALE00852,CUST006,2025-05-01,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,28230.760000000002,368,20.8,TXN00852,2025-05-01,Cash Outflow,124664,Investing Activities,Transaction 852
SALE00853,CUST056,2025-05-02,2023-02-01,2023-01-31,45588.270000000004,45956.3,2023-06-03,45588.270000000004,70,362.8,TXN00853,2025-05-02,Cash Inflow,10416,Financing Activities,Transaction 853
SALE00854,CUST004,2025-05-03,2023-05-22,2023-04-08,91738.51,71592.7,2023-02-28,91738.51,602,214.82,TXN00854,2025-05-03,Cash Inflow,97244,Operating Activities,Transaction 854
SALE00855,CUST093,2025-05-04,2023-11-06,2023-07-21,32409.46,37029.52,2023-10-06,32409.46,238,53.53,TXN00855,2025-05-04,Cash Inflow,117845,Investing Activities,Transaction 855
SALE00856,CUST023,2025-05-05,2023-09-15,2023-12-16,61594.92,46022.24,2023-11-23,61594.92,286,345.04,TXN00856,2025-05-05,Cash Inflow,182963,Investing Activities,Transaction 856
SALE00857,CUST006,2025-05-06,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,28230.760000000002,328,277.1,TXN00857,2025-05-06,Cash Inflow,17456,Investing Activities,Transaction 857
SALE00858,CUST032,2025-05-07,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,80815.27,735,490.45,TXN00858,2025-05-07,Cash Inflow,91890,Operating Activities,Transaction 858
SALE00859,CUST018,2025-05-08,2023-12-18,2023-07-23,55292.41,58203.32,2023-10-19,55292.41,33,121.43,TXN00859,2025-05-08,Cash Outflow,87164,Operating Activities,Transaction 859
SALE00860,CUST015,2025-05-09,2023-09-21,2023-09-15,28619.02,55478.62,2023-01-31,28619.02,48,207.95,TXN00860,2025-05-09,Cash Inflow,106856,Operating Activities,Transaction 860
SALE00861,CUST040,2025-05-10,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,42503.47,45,275.85,TXN00861,2025-05-10,Cash Outflow,113895,Financing Activities,Transaction 861
SALE00862,CUST096,2025-05-11,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,98274.66,85,397.93,TXN00862,2025-05-11,Cash Inflow,302889,Financing Activities,Transaction 862
SALE00863,CUST073,2025-05-12,2023-04-27,2023-05-19,59459.01,77551.77,2023-01-08,59459.01,564,278.93,TXN00863,2025-05-12,Cash Outflow,143100,Operating Activities,Transaction 863
SALE00864,CUST074,2025-05-13,2023-05-15,2023-07-10,29881.460000000003,27693.14,2023-04-13,29881.460000000003,138,310.32,TXN00864,2025-05-13,Cash Outflow,14880,Investing Activities,Transaction 864
SALE00865,CUST084,2025-05-14,2023-04-11,2023-02-21,38249.73,47072.64,2023-05-13,38249.73,343,120.81,TXN00865,2025-05-14,Cash Outflow,112154,Financing Activities,Transaction 865
SALE00866,CUST006,2025-05-15,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,28230.760000000002,72,424.99,TXN00866,2025-05-15,Cash Inflow,159520,Operating Activities,Transaction 866
SALE00867,CUST063,2025-05-16,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,18569.989999999998,210,220.03,TXN00867,2025-05-16,Cash Inflow,56904,Investing Activities,Transaction 867
SALE00868,CUST067,2025-05-17,2023-08-13,2023-07-15,39448.68,34502.35,2023-06-17,39448.68,160,79.07,TXN00868,2025-05-17,Cash Outflow,141400,Financing Activities,Transaction 868
SALE00869,CUST011,2025-05-18,2023-07-22,2023-05-25,38055.71,31996.71,2023-02-25,38055.71,392,335.45,TXN00869,2025-05-18,Cash Inflow,131064,Investing Activities,Transaction 869
SALE00870,CUST043,2025-05-19,2023-09-14,2023-03-06,59017.54,55338.5,2023-11-11,59017.54,504,115.88,TXN00870,2025-05-19,Cash Outflow,70680,Investing Activities,Transaction 870
SALE00871,CUST017,2025-05-20,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,25929.02,280,57.81,TXN00871,2025-05-20,Cash Inflow,153112,Investing Activities,Transaction 871
SALE00872,CUST096,2025-05-21,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,98274.66,306,432.37,TXN00872,2025-05-21,Cash Outflow,35819,Investing Activities,Transaction 872
SALE00873,CUST004,2025-05-22,2023-05-22,2023-04-08,91738.51,71592.7,2023-02-28,91738.51,238,235.48,TXN00873,2025-05-22,Cash Outflow,99022,Financing Activities,Transaction 873
SALE00874,CUST063,2025-05-23,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,18569.989999999998,144,377.15,TXN00874,2025-05-23,Cash Inflow,107208,Financing Activities,Transaction 874
SALE00875,CUST068,2025-05-24,2023-05-26,2023-06-18,68483.69,70550.29,2023-04-22,68483.69,45,152.39,TXN00875,2025-05-24,Cash Outflow,94140,Financing Activities,Transaction 875
SALE00876,CUST081,2025-05-25,2023-12-30,2023-03-19,58854.659999999996,65939.7,2023-01-07,58854.659999999996,352,395.62,TXN00876,2025-05-25,Cash Inflow,45936,Operating Activities,Transaction 876
SALE00877,CUST041,2025-05-26,2023-09-25,2023-11-14,17442.17,17453.14,2023-12-22,17442.17,140,64.85,TXN00877,2025-05-26,Cash Outflow,15520,Financing Activities,Transaction 877
SALE00878,CUST083,2025-05-27,2023-06-18,2023-10-06,54370.66,53799.590000000004,2023-08-21,54370.66,456,184.43,TXN00878,2025-05-27,Cash Outflow,110532,Investing Activities,Transaction 878
SALE00879,CUST005,2025-05-28,2023-04-30,2023-06-24,40888.37,61127.29,2023-04-05,40888.37,117,489.25,TXN00879,2025-05-28,Cash Inflow,83538,Financing Activities,Transaction 879
SALE00880,CUST032,2025-05-29,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,80815.27,705,399.05,TXN00880,2025-05-29,Cash Inflow,269010,Investing Activities,Transaction 880
SALE00881,CUST086,2025-05-30,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,48014.74,225,253.66,TXN00881,2025-05-30,Cash Inflow,130473,Operating Activities,Transaction 881
SALE00882,CUST070,2025-05-31,2023-02-15,2023-11-06,65922.88,54766.74,2023-04-21,65922.88,90,176.49,TXN00882,2025-05-31,Cash Outflow,68420,Investing Activities,Transaction 882
SALE00883,CUST035,2025-06-01,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,55332.61,40,437.35,TXN00883,2025-06-01,Cash Inflow,178430,Investing Activities,Transaction 883
SALE00884,CUST022,2025-06-02,2023-02-07,2023-06-02,45090.32,47396.95,2023-04-15,45090.32,112,276.98,TXN00884,2025-06-02,Cash Outflow,52472,Investing Activities,Transaction 884
SALE00885,CUST065,2025-06-03,2023-03-10,2023-12-12,69728.94,54555.14,2023-11-20,69728.94,370,381.63,TXN00885,2025-06-03,Cash Outflow,93840,Operating Activities,Transaction 885
SALE00886,CUST084,2025-06-04,2023-04-11,2023-02-21,38249.73,47072.64,2023-05-13,38249.73,238,379.51,TXN00886,2025-06-04,Cash Inflow,43085,Financing Activities,Transaction 886
SALE00887,CUST022,2025-06-05,2023-02-07,2023-06-02,45090.32,47396.95,2023-04-15,45090.32,88,18.79,TXN00887,2025-06-05,Cash Inflow,100728,Financing Activities,Transaction 887
SALE00888,CUST011,2025-06-06,2023-07-22,2023-05-25,38055.71,31996.71,2023-02-25,38055.71,328,71.86,TXN00888,2025-06-06,Cash Outflow,158640,Operating Activities,Transaction 888
SALE00889,CUST077,2025-06-07,2023-03-13,2023-05-07,54351.72,47617.9,2023-08-06,54351.72,24,333.22,TXN00889,2025-06-07,Cash Outflow,126008,Investing Activities,Transaction 889
SALE00890,CUST003,2025-06-08,2023-07-25,2023-08-27,86558.03,89401.25,2023-08-12,86558.03,420,89.19,TXN00890,2025-06-08,Cash Inflow,15390,Financing Activities,Transaction 890
SALE00891,CUST009,2025-06-09,2023-04-10,2023-09-28,55430.15,51703.56,2023-08-09,55430.15,290,135.19,TXN00891,2025-06-09,Cash Inflow,37240,Operating Activities,Transaction 891
SALE00892,CUST060,2025-06-10,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,52121.03,81,473.85,TXN00892,2025-06-10,Cash Inflow,140121,Financing Activities,Transaction 892
SALE00893,CUST076,2025-06-11,2023-04-29,2023-06-02,61813.47,57332.7,2023-10-20,61813.47,30,284.49,TXN00893,2025-06-11,Cash Inflow,120360,Operating Activities,Transaction 893
SALE00894,CUST087,2025-06-12,2023-01-26,2023-09-15,41904.55,51831.380000000005,2023-10-30,41904.55,250,377.86,TXN00894,2025-06-12,Cash Inflow,140470,Investing Activities,Transaction 894
SALE00895,CUST014,2025-06-13,2023-09-06,2023-03-07,43946.33,48109.76,2023-11-25,43946.33,238,283.41,TXN00895,2025-06-13,Cash Outflow,131313,Financing Activities,Transaction 895
SALE00896,CUST097,2025-06-14,2023-11-18,2023-03-19,35166.01,33720.88,2023-03-13,35166.01,96,280.73,TXN00896,2025-06-14,Cash Outflow,18104,Operating Activities,Transaction 896
SALE00897,CUST018,2025-06-15,2023-12-18,2023-07-23,55292.41,58203.32,2023-10-19,55292.41,462,56.13,TXN00897,2025-06-15,Cash Outflow,101332,Financing Activities,Transaction 897
SALE00898,CUST073,2025-06-16,2023-04-27,2023-05-19,59459.01,77551.77,2023-01-08,59459.01,108,178.39,TXN00898,2025-06-16,Cash Outflow,75564,Financing Activities,Transaction 898
SALE00899,CUST023,2025-06-17,2023-09-15,2023-12-16,61594.92,46022.24,2023-11-23,61594.92,165,148.39,TXN00899,2025-06-17,Cash Inflow,106788,Financing Activities,Transaction 899
SALE00900,CUST074,2025-06-18,2023-05-15,2023-07-10,29881.460000000003,27693.14,2023-04-13,29881.460000000003,240,201.46,TXN00900,2025-06-18,Cash Inflow,33654,Financing Activities,Transaction 900
SALE00901,CUST083,2025-06-19,2023-06-18,2023-10-06,54370.66,53799.590000000004,2023-08-21,54370.66,300,401.19,TXN00901,2025-06-19,Cash Inflow,204000,Operating Activities,Transaction 901
SALE00902,CUST047,2025-06-20,2023-05-03,2023-12-20,42250.76,38453.67,2023-12-28,42250.76,40,192.25,TXN00902,2025-06-20,Cash Outflow,23464,Investing Activities,Transaction 902
SALE00903,CUST069,2025-06-21,2023-06-24,2023-06-04,68326.20999999999,60165.27,2023-11-21,68326.20999999999,121,231.33,TXN00903,2025-06-21,Cash Outflow,192137,Operating Activities,Transaction 903
SALE00904,CUST047,2025-06-22,2023-05-03,2023-12-20,42250.76,38453.67,2023-12-28,42250.76,272,204.72,TXN00904,2025-06-22,Cash Inflow,37336,Operating Activities,Transaction 904
SALE00905,CUST087,2025-06-23,2023-01-26,2023-09-15,41904.55,51831.380000000005,2023-10-30,41904.55,240,55.77,TXN00905,2025-06-23,Cash Inflow,182730,Operating Activities,Transaction 905
SALE00906,CUST030,2025-06-24,2023-12-26,2023-10-17,76021.64,74168.39,2023-06-20,76021.64,210,226.13,TXN00906,2025-06-24,Cash Outflow,123998,Investing Activities,Transaction 906
SALE00907,CUST025,2025-06-25,2023-01-11,2023-06-10,45629.729999999996,41726.18,2023-02-06,45629.729999999996,418,105.85,TXN00907,2025-06-25,Cash Outflow,73194,Financing Activities,Transaction 907
SALE00908,CUST028,2025-06-26,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,40126.62,88,101.49,TXN00908,2025-06-26,Cash Inflow,103620,Financing Activities,Transaction 908
SALE00909,CUST098,2025-06-27,2023-11-16,2023-07-21,58698.02,49404.41,2023-03-23,58698.02,50,56.08,TXN00909,2025-06-27,Cash Inflow,189270,Financing Activities,Transaction 909
SALE00910,CUST025,2025-06-28,2023-01-11,2023-06-10,45629.729999999996,41726.18,2023-02-06,45629.729999999996,528,184.77,TXN00910,2025-06-28,Cash Outflow,194282,Investing Activities,Transaction 910
SALE00911,CUST074,2025-06-29,2023-05-15,2023-07-10,29881.460000000003,27693.14,2023-04-13,29881.460000000003,156,381.17,TXN00911,2025-06-29,Cash Inflow,4278,Financing Activities,Transaction 911
SALE00912,CUST078,2025-06-30,2023-02-27,2023-01-31,49783.25,54662.54,2023-01-09,49783.25,180,145.46,TXN00912,2025-06-30,Cash Inflow,42620,Investing Activities,Transaction 912
SALE00913,CUST058,2025-07-01,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,52585.6,66,163.05,TXN00913,2025-07-01,Cash Inflow,152889,Financing Activities,Transaction 913
SALE00914,CUST094,2025-07-02,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,76021.94,481,324.91,TXN00914,2025-07-02,Cash Outflow,133484,Financing Activities,Transaction 914
SALE00915,CUST041,2025-07-03,2023-09-25,2023-11-14,17442.17,17453.14,2023-12-22,17442.17,192,105.96,TXN00915,2025-07-03,Cash Outflow,44560,Operating Activities,Transaction 915
SALE00916,CUST025,2025-07-04,2023-01-11,2023-06-10,45629.729999999996,41726.18,2023-02-06,45629.729999999996,143,449.51,TXN00916,2025-07-04,Cash Outflow,79541,Investing Activities,Transaction 916
SALE00917,CUST078,2025-07-05,2023-02-27,2023-01-31,49783.25,54662.54,2023-01-09,49783.25,280,264.89,TXN00917,2025-07-05,Cash Outflow,62910,Operating Activities,Transaction 917
SALE00918,CUST099,2025-07-06,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,46714.51,45,229.33,TXN00918,2025-07-06,Cash Outflow,146898,Operating Activities,Transaction 918
SALE00919,CUST048,2025-07-07,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,60478.92,143,283.33,TXN00919,2025-07-07,Cash Outflow,102113,Operating Activities,Transaction 919
SALE00920,CUST098,2025-07-08,2023-11-16,2023-07-21,58698.02,49404.41,2023-03-23,58698.02,170,91.36,TXN00920,2025-07-08,Cash Outflow,141210,Investing Activities,Transaction 920
SALE00921,CUST010,2025-07-09,2023-09-01,2023-01-30,55289.66,65133.63,2023-04-25,55289.66,400,310.6,TXN00921,2025-07-09,Cash Inflow,165190,Investing Activities,Transaction 921
SALE00922,CUST099,2025-07-10,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,46714.51,405,187.92,TXN00922,2025-07-10,Cash Inflow,28980,Financing Activities,Transaction 922
SALE00923,CUST075,2025-07-11,2023-04-04,2023-04-16,33891.44,32391.100000000002,2023-01-17,33891.44,224,449.62,TXN00923,2025-07-11,Cash Inflow,65835,Operating Activities,Transaction 923
SALE00924,CUST011,2025-07-12,2023-07-22,2023-05-25,38055.71,31996.71,2023-02-25,38055.71,232,92.74,TXN00924,2025-07-12,Cash Inflow,77016,Financing Activities,Transaction 924
SALE00925,CUST085,2025-07-13,2023-02-24,2023-01-13,32354.309999999998,32354.309999999998,2023-01-05,32354.309999999998,21,258.46,TXN00925,2025-07-13,Cash Inflow,118195,Operating Activities,Transaction 925
SALE00926,CUST021,2025-07-14,2023-04-02,2023-10-16,89729.16,79997.27,2023-07-09,89729.16,600,303.08,TXN00926,2025-07-14,Cash Inflow,103020,Investing Activities,Transaction 926
SALE00927,CUST086,2025-07-15,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,48014.74,306,26.36,TXN00927,2025-07-15,Cash Inflow,131004,Investing Activities,Transaction 927
SALE00928,CUST045,2025-07-16,2023-05-02,2023-09-15,15444.67,21759.89,2023-01-28,15444.67,240,188.21,TXN00928,2025-07-16,Cash Outflow,76416,Investing Activities,Transaction 928
SALE00929,CUST007,2025-07-17,2023-05-17,2023-08-20,75486.02,87075.77,2023-05-15,75486.02,351,368.99,TXN00929,2025-07-17,Cash Outflow,244829,Operating Activities,Transaction 929
SALE00930,CUST081,2025-07-18,2023-12-30,2023-03-19,58854.659999999996,65939.7,2023-01-07,58854.659999999996,143,411.98,TXN00930,2025-07-18,Cash Inflow,164461,Investing Activities,Transaction 930
SALE00931,CUST064,2025-07-19,2023-10-25,2023-11-30,51270.67,45600.7,2023-08-26,51270.67,405,163.45,TXN00931,2025-07-19,Cash Inflow,160209,Operating Activities,Transaction 931
SALE00932,CUST064,2025-07-20,2023-10-25,2023-11-30,51270.67,45600.7,2023-08-26,51270.67,297,401.31,TXN00932,2025-07-20,Cash Outflow,98397,Financing Activities,Transaction 932
SALE00933,CUST002,2025-07-21,2023-03-20,2023-01-08,43494.44,36240.490000000005,2023-05-23,43494.44,42,484.2,TXN00933,2025-07-21,Cash Inflow,112175,Operating Activities,Transaction 933
SALE00934,CUST076,2025-07-22,2023-04-29,2023-06-02,61813.47,57332.7,2023-10-20,61813.47,240,429.87,TXN00934,2025-07-22,Cash Inflow,5890,Financing Activities,Transaction 934
SALE00935,CUST042,2025-07-23,2023-05-19,2023-10-12,81134.85,67368.16,2023-06-22,81134.85,285,67.65,TXN00935,2025-07-23,Cash Outflow,278895,Operating Activities,Transaction 935
SALE00936,CUST082,2025-07-24,2023-09-09,2023-09-18,51399.909999999996,48670.06,2023-08-17,51399.909999999996,144,372.47,TXN00936,2025-07-24,Cash Inflow,97749,Financing Activities,Transaction 936
SALE00937,CUST054,2025-07-25,2023-02-27,2023-12-20,39563.22,49626.28,2023-02-20,39563.22,280,166.64,TXN00937,2025-07-25,Cash Outflow,118083,Investing Activities,Transaction 937
SALE00938,CUST075,2025-07-26,2023-04-04,2023-04-16,33891.44,32391.100000000002,2023-01-17,33891.44,196,494.32,TXN00938,2025-07-26,Cash Inflow,24787,Financing Activities,Transaction 938
SALE00939,CUST016,2025-07-27,2023-02-13,2023-06-12,22541.61,35506.28,2023-04-25,22541.61,231,247.83,TXN00939,2025-07-27,Cash Outflow,4235,Investing Activities,Transaction 939
SALE00940,CUST018,2025-07-28,2023-12-18,2023-07-23,55292.41,58203.32,2023-10-19,55292.41,528,69.99,TXN00940,2025-07-28,Cash Outflow,105358,Investing Activities,Transaction 940
SALE00941,CUST099,2025-07-29,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,46714.51,369,365.34,TXN00941,2025-07-29,Cash Outflow,169011,Financing Activities,Transaction 941
SALE00942,CUST059,2025-07-30,2023-03-16,2023-12-04,61055.39,62485.46,2023-11-16,61055.39,143,168.28,TXN00942,2025-07-30,Cash Inflow,72490,Operating Activities,Transaction 942
SALE00943,CUST090,2025-07-31,2023-07-01,2023-06-21,63180.81,51508.06,2023-07-13,63180.81,430,498.57,TXN00943,2025-07-31,Cash Outflow,65820,Operating Activities,Transaction 943
SALE00944,CUST016,2025-08-01,2023-02-13,2023-06-12,22541.61,35506.28,2023-04-25,22541.61,315,490.09,TXN00944,2025-08-01,Cash Inflow,122626,Operating Activities,Transaction 944
SALE00945,CUST006,2025-08-02,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,28230.760000000002,200,331.51,TXN00945,2025-08-02,Cash Inflow,19400,Operating Activities,Transaction 945
SALE00946,CUST057,2025-08-03,2023-08-23,2023-08-19,88660.8,83519.11,2023-04-24,88660.8,546,73.61,TXN00946,2025-08-03,Cash Inflow,246220,Operating Activities,Transaction 946
SALE00947,CUST047,2025-08-04,2023-05-03,2023-12-20,42250.76,38453.67,2023-12-28,42250.76,288,346.56,TXN00947,2025-08-04,Cash Inflow,59336,Investing Activities,Transaction 947
SALE00948,CUST048,2025-08-05,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,60478.92,297,55.58,TXN00948,2025-08-05,Cash Outflow,11572,Operating Activities,Transaction 948
SALE00949,CUST042,2025-08-06,2023-05-19,2023-10-12,81134.85,67368.16,2023-06-22,81134.85,570,24.39,TXN00949,2025-08-06,Cash Outflow,66165,Investing Activities,Transaction 949
SALE00950,CUST076,2025-08-07,2023-04-29,2023-06-02,61813.47,57332.7,2023-10-20,61813.47,70,413.25,TXN00950,2025-08-07,Cash Inflow,38890,Investing Activities,Transaction 950
SALE00951,CUST060,2025-08-08,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,52121.03,45,112.78,TXN00951,2025-08-08,Cash Inflow,127161,Investing Activities,Transaction 951
SALE00952,CUST077,2025-08-09,2023-03-13,2023-05-07,54351.72,47617.9,2023-08-06,54351.72,344,195.72,TXN00952,2025-08-09,Cash Outflow,23440,Financing Activities,Transaction 952
SALE00953,CUST004,2025-08-10,2023-05-22,2023-04-08,91738.51,71592.7,2023-02-28,91738.51,630,486.99,TXN00953,2025-08-10,Cash Inflow,13412,Financing Activities,Transaction 953
SALE00954,CUST002,2025-08-11,2023-03-20,2023-01-08,43494.44,36240.490000000005,2023-05-23,43494.44,217,175.05,TXN00954,2025-08-11,Cash Outflow,97265,Investing Activities,Transaction 954
SALE00955,CUST090,2025-08-12,2023-07-01,2023-06-21,63180.81,51508.06,2023-07-13,63180.81,230,155.28,TXN00955,2025-08-12,Cash Inflow,7070,Financing Activities,Transaction 955
SALE00956,CUST059,2025-08-13,2023-03-16,2023-12-04,61055.39,62485.46,2023-11-16,61055.39,462,459.92,TXN00956,2025-08-13,Cash Inflow,15389,Operating Activities,Transaction 956
SALE00957,CUST027,2025-08-14,2023-08-02,2023-06-03,84024.76,75951.49,2023-11-27,84024.76,140,64.27,TXN00957,2025-08-14,Cash Outflow,170142,Operating Activities,Transaction 957
SALE00958,CUST027,2025-08-15,2023-08-02,2023-06-03,84024.76,75951.49,2023-11-27,84024.76,448,382.2,TXN00958,2025-08-15,Cash Inflow,236670,Investing Activities,Transaction 958
SALE00959,CUST079,2025-08-16,2023-09-11,2023-01-24,26711.420000000002,20850.58,2023-07-19,26711.420000000002,258,494.15,TXN00959,2025-08-16,Cash Outflow,54606,Operating Activities,Transaction 959
SALE00960,CUST072,2025-08-17,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,59480.26,330,451.64,TXN00960,2025-08-17,Cash Inflow,15334,Investing Activities,Transaction 960
SALE00961,CUST007,2025-08-18,2023-05-17,2023-08-20,75486.02,87075.77,2023-05-15,75486.02,507,329.32,TXN00961,2025-08-18,Cash Inflow,13182,Investing Activities,Transaction 961
SALE00962,CUST063,2025-08-19,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,18569.989999999998,186,163.89,TXN00962,2025-08-19,Cash Inflow,27654,Operating Activities,Transaction 962
SALE00963,CUST046,2025-08-20,2023-09-06,2023-12-07,26529.85,30986.059999999998,2023-12-20,26529.85,126,134.62,TXN00963,2025-08-20,Cash Outflow,96306,Financing Activities,Transaction 963
SALE00964,CUST063,2025-08-21,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,18569.989999999998,216,411.44,TXN00964,2025-08-21,Cash Inflow,94878,Operating Activities,Transaction 964
SALE00965,CUST012,2025-08-22,2023-03-20,2023-07-25,64339.85,71643.98,2023-05-14,64339.85,26,441.11,TXN00965,2025-08-22,Cash Inflow,206037,Operating Activities,Transaction 965
SALE00966,CUST013,2025-08-23,2023-06-29,2023-05-31,28898.899999999998,27185.260000000002,2023-08-18,28898.899999999998,84,267.46,TXN00966,2025-08-23,Cash Inflow,46074,Investing Activities,Transaction 966
SALE00967,CUST043,2025-08-24,2023-09-14,2023-03-06,59017.54,55338.5,2023-11-11,59017.54,156,129.73,TXN00967,2025-08-24,Cash Inflow,129912,Investing Activities,Transaction 967
SALE00968,CUST017,2025-08-25,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,25929.02,232,65.34,TXN00968,2025-08-25,Cash Outflow,98296,Investing Activities,Transaction 968
SALE00969,CUST063,2025-08-26,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,18569.989999999998,72,52.72,TXN00969,2025-08-26,Cash Outflow,12360,Investing Activities,Transaction 969
SALE00970,CUST081,2025-08-27,2023-12-30,2023-03-19,58854.659999999996,65939.7,2023-01-07,58854.659999999996,429,362.35,TXN00970,2025-08-27,Cash Inflow,155232,Financing Activities,Transaction 970
SALE00971,CUST036,2025-08-28,2023-11-28,2023-03-16,73662.28,78530.96,2023-03-16,73662.28,28,215.86,TXN00971,2025-08-28,Cash Outflow,254100,Financing Activities,Transaction 971
SALE00972,CUST085,2025-08-29,2023-02-24,2023-01-13,32354.309999999998,32354.309999999998,2023-01-05,32354.309999999998,224,453.63,TXN00972,2025-08-29,Cash Inflow,36960,Financing Activities,Transaction 972
SALE00973,CUST008,2025-08-30,2023-09-15,2023-08-07,78145.97,68514.32,2023-07-07,78145.97,169,372.44,TXN00973,2025-08-30,Cash Inflow,244543,Investing Activities,Transaction 973
SALE00974,CUST069,2025-08-31,2023-06-24,2023-06-04,68326.20999999999,60165.27,2023-11-21,68326.20999999999,506,103.72,TXN00974,2025-08-31,Cash Inflow,136334,Investing Activities,Transaction 974
SALE00975,CUST090,2025-09-01,2023-07-01,2023-06-21,63180.81,51508.06,2023-07-13,63180.81,270,310.75,TXN00975,2025-09-01,Cash Outflow,28560,Investing Activities,Transaction 975
SALE00976,CUST080,2025-09-02,2023-12-05,2023-04-18,54176.76,53505.47,2023-11-05,54176.76,441,223.4,TXN00976,2025-09-02,Cash Outflow,47610,Financing Activities,Transaction 976
