SaleID,CustomerID,SaleDate,SaleAmount,ProductID,QuantitySold,UnitPrice,TotalValue,PaymentMethod,SaleStatus,Customer ID,Invoice Date,Invoice Amount,Due Date,Payment Date,Payment Amount,Payment Terms,Invoice Status,TransactionID,TransactionDate,TransactionType,Amount,Category,Description
SALE00554,CUST017,2024-07-07,46328,PROD0260,80,267.5,21400.0,Bank Transfer,Pending,CUST017,2023-05-21 10:43:25,25929.02,2023-05-21 06:18:32,2023-08-25 20:10:52,46118.259999999995,Net 90,Paid,TXN00554,2024-07-07,Cash Outflow,158000,Investing Activities,Transaction 554
SALE00555,CUST006,2024-07-08,25208,PROD0001,56,246.0,13776.0,Cash,Pending,CUST006,2023-04-11 00:28:30,28230.760000000002,2023-08-06 04:48:55,2023-05-13 06:38:43,31346.010000000002,Net 60,Outstanding,TXN00555,2024-07-08,Cash Inflow,96440,Financing Activities,Transaction 555
SALE00556,CUST019,2024-07-09,1352,PROD0071,429,96.67,41471.43,Credit Card,Pending,CUST019,2023-06-27 15:06:40,60683.57,2023-03-04 12:40:50,2023-06-30 07:17:48,73103.47,Net 60,Paid,TXN00556,2024-07-09,Cash Outflow,176553,Investing Activities,Transaction 556
SALE00557,CUST056,2024-07-10,37254,PROD0478,161,199.67,32146.87,Credit Card,Completed,CUST056,2023-02-01 13:42:32,45588.270000000004,2023-06-03 18:13:08,2023-01-31 15:30:04,45956.3,Net 90,Paid,TXN00557,2024-07-10,Cash Outflow,51233,Operating Activities,Transaction 557
SALE00558,CUST028,2024-07-11,59565,PROD0178,231,482.27,111404.37,Cash,Completed,CUST028,2023-09-12 17:54:08,40126.62,2023-01-11 07:09:55,2023-06-23 11:32:02,49207.75,Net 60,Outstanding,TXN00558,2024-07-11,Cash Outflow,127006,Financing Activities,Transaction 558
SALE00559,CUST066,2024-07-12,69566,PROD0457,266,131.8,35058.8,Credit Card,Pending,CUST066,2023-10-02 14:02:36,52866.84,2023-09-06 03:07:51,2023-08-08 03:48:21,65907.19,Net 60,Paid,TXN00559,2024-07-12,Cash Outflow,255038,Financing Activities,Transaction 559
SALE00560,CUST038,2024-07-13,14640,PROD0189,720,75.56,54403.200000000004,Credit Card,Completed,CUST038,2023-08-17 08:05:56,77342.49,2023-04-26 12:38:49,2023-08-09 22:21:56,80071.72,Net 30,Outstanding,TXN00560,2024-07-13,Cash Outflow,48165,Operating Activities,Transaction 560
SALE00561,CUST037,2024-07-14,64981,PROD0291,133,215.1,28608.3,Bank Transfer,Completed,CUST037,2023-01-09 10:59:34,39262.39,2023-01-18 11:01:02,2023-12-05 18:25:39,38088.11,Net 60,Paid,TXN00561,2024-07-14,Cash Outflow,37471,Financing Activities,Transaction 561
SALE00562,CUST068,2024-07-15,106905,PROD0008,540,397.27,214525.8,Bank Transfer,Completed,CUST068,2023-05-26 15:09:20,68483.69,2023-04-22 20:58:48,2023-06-18 03:42:45,70550.29,Net 90,Paid,TXN00562,2024-07-15,Cash Inflow,123225,Financing Activities,Transaction 562
SALE00563,CUST086,2024-07-16,38178,PROD0253,261,295.25,77060.25,Cash,Pending,CUST086,2023-08-18 17:07:05,48014.74,2023-01-15 18:13:25,2023-04-14 05:19:02,47511.53,Net 90,Outstanding,TXN00563,2024-07-16,Cash Inflow,84978,Operating Activities,Transaction 563
SALE00564,CUST090,2024-07-17,70660,PROD0408,180,343.68,61862.399999999994,Cash,Pending,CUST090,2023-07-01 12:04:04,63180.81,2023-07-13 08:03:55,2023-06-21 12:18:12,51508.06,Net 90,Outstanding,TXN00564,2024-07-17,Cash Inflow,160070,Financing Activities,Transaction 564
SALE00565,CUST049,2024-07-18,100506,PROD0467,28,102.95,2882.6,Credit Card,Completed,CUST049,2023-04-10 01:21:55,96116.34,2023-03-08 15:10:28,2023-12-02 18:38:42,74290.45999999999,Net 30,Paid,TXN00565,2024-07-18,Cash Outflow,228564,Operating Activities,Transaction 565
SALE00566,CUST043,2024-07-19,97044,PROD0292,12,313.28,3759.3599999999997,Bank Transfer,Pending,CUST043,2023-09-14 20:44:46,59017.54,2023-11-11 00:20:44,2023-03-06 03:54:56,55338.5,Net 60,Outstanding,TXN00566,2024-07-19,Cash Outflow,27144,Operating Activities,Transaction 566
SALE00567,CUST036,2024-07-20,96586,PROD0434,658,168.52,110886.15999999999,Cash,Pending,CUST036,2023-11-28 22:30:08,73662.28,2023-03-16 23:30:59,2023-03-16 20:35:46,78530.96,Net 90,Paid,TXN00567,2024-07-20,Cash Outflow,228900,Investing Activities,Transaction 567
SALE00568,CUST058,2024-07-21,139216,PROD0244,55,418.81,23034.550000000003,Cash,Completed,CUST058,2023-08-17 03:52:26,52585.6,2023-09-08 05:44:04,2023-08-14 17:53:57,51930.979999999996,Net 90,Outstanding,TXN00568,2024-07-21,Cash Outflow,138732,Investing Activities,Transaction 568
SALE00569,CUST013,2024-07-22,27390,PROD0123,120,318.36,38203.200000000004,Cash,Completed,CUST013,2023-06-29 03:39:26,28898.899999999998,2023-08-18 21:42:43,2023-05-31 08:53:46,27185.260000000002,Net 90,Paid,TXN00569,2024-07-22,Cash Inflow,78912,Financing Activities,Transaction 569
SALE00570,CUST052,2024-07-23,5880,PROD0299,88,107.44,9454.72,Cash,Pending,CUST052,2023-07-28 12:28:10,55221.17,2023-04-17 23:36:57,2023-03-09 14:28:10,54755.14,Net 90,Outstanding,TXN00570,2024-07-23,Cash Inflow,52976,Financing Activities,Transaction 570
SALE00571,CUST058,2024-07-24,148687,PROD0283,462,41.66,19246.92,Cash,Completed,CUST058,2023-08-17 03:52:26,52585.6,2023-09-08 05:44:04,2023-08-14 17:53:57,51930.979999999996,Net 90,Outstanding,TXN00571,2024-07-24,Cash Outflow,10791,Operating Activities,Transaction 571
SALE00572,CUST032,2024-07-25,26895,PROD0032,30,30.89,926.7,Cash,Pending,CUST032,2023-03-30 14:38:34,80815.27,2023-06-28 23:06:09,2023-01-06 21:43:05,88414.34,Net 30,Outstanding,TXN00572,2024-07-25,Cash Inflow,225540,Financing Activities,Transaction 572
SALE00573,CUST081,2024-07-26,109714,PROD0334,33,191.99,6335.67,Credit Card,Pending,CUST081,2023-12-30 17:33:00,58854.659999999996,2023-01-07 09:44:16,2023-03-19 17:50:26,65939.7,Net 90,Outstanding,TXN00573,2024-07-26,Cash Inflow,7183,Operating Activities,Transaction 573
SALE00574,CUST100,2024-07-27,29112,PROD0377,138,140.27,19357.260000000002,Bank Transfer,Completed,CUST100,2023-07-14 02:07:22,31620.24,2023-03-26 14:57:35,2023-10-05 10:20:35,29781.05,Net 60,Paid,TXN00574,2024-07-27,Cash Outflow,48702,Operating Activities,Transaction 574
SALE00575,CUST060,2024-07-28,75699,PROD0146,108,326.58,35270.64,Bank Transfer,Pending,CUST060,2023-08-27 02:09:23,52121.03,2023-03-24 06:13:01,2023-01-11 04:41:03,56456.240000000005,Net 30,Paid,TXN00575,2024-07-28,Cash Inflow,18216,Financing Activities,Transaction 575
SALE00576,CUST083,2024-07-29,11160,PROD0156,240,254.67,61120.799999999996,Cash,Pending,CUST083,2023-06-18 09:18:30,54370.66,2023-08-21 00:04:40,2023-10-06 21:27:28,53799.590000000004,Net 30,Paid,TXN00576,2024-07-29,Cash Outflow,31440,Operating Activities,Transaction 576
SALE00577,CUST058,2024-07-30,156178,PROD0413,55,140.35,7719.25,Bank Transfer,Completed,CUST058,2023-08-17 03:52:26,52585.6,2023-09-08 05:44:04,2023-08-14 17:53:57,51930.979999999996,Net 90,Outstanding,TXN00577,2024-07-30,Cash Inflow,171028,Investing Activities,Transaction 577
SALE00578,CUST099,2024-07-31,107703,PROD0016,333,83.13,27682.29,Bank Transfer,Completed,CUST099,2023-11-10 21:02:27,46714.51,2023-03-12 12:25:29,2023-07-25 19:15:45,35951.49,Net 60,Paid,TXN00578,2024-07-31,Cash Outflow,25587,Financing Activities,Transaction 578
SALE00579,CUST056,2024-08-01,36939,PROD0355,266,72.33,19239.78,Bank Transfer,Completed,CUST056,2023-02-01 13:42:32,45588.270000000004,2023-06-03 18:13:08,2023-01-31 15:30:04,45956.3,Net 90,Paid,TXN00579,2024-08-01,Cash Outflow,39452,Investing Activities,Transaction 579
SALE00580,CUST028,2024-08-02,157982,PROD0047,330,433.68,143114.4,Cash,Pending,CUST028,2023-09-12 17:54:08,40126.62,2023-01-11 07:09:55,2023-06-23 11:32:02,49207.75,Net 60,Outstanding,TXN00580,2024-08-02,Cash Outflow,19140,Financing Activities,Transaction 580
SALE00581,CUST001,2024-08-03,106271,PROD0251,99,129.3,12800.7,Cash,Completed,CUST001,2023-01-19 03:13:53,34792.41,2023-09-16 23:10:00,2023-11-15 22:11:25,34519.6,Net 60,Paid,TXN00581,2024-08-03,Cash Outflow,6160,Operating Activities,Transaction 581
SALE00582,CUST042,2024-08-04,135480,PROD0187,510,329.34,167963.4,Bank Transfer,Completed,CUST042,2023-05-19 21:18:07,81134.85,2023-06-22 15:34:57,2023-10-12 14:31:37,67368.16,Net 30,Paid,TXN00582,2024-08-04,Cash Inflow,144450,Financing Activities,Transaction 582
SALE00583,CUST082,2024-08-05,75672,PROD0031,396,407.24,161267.04,Bank Transfer,Completed,CUST082,2023-09-09 12:22:19,51399.909999999996,2023-08-17 23:20:54,2023-09-18 21:02:16,48670.06,Net 90,Outstanding,TXN00583,2024-08-05,Cash Outflow,166707,Investing Activities,Transaction 583
SALE00584,CUST048,2024-08-06,66539,PROD0260,385,310.9,119696.5,Cash,Completed,CUST048,2023-04-02 00:55:22,60478.92,2023-03-03 17:41:53,2023-08-19 10:01:29,56313.81,Net 30,Paid,TXN00584,2024-08-06,Cash Outflow,140932,Operating Activities,Transaction 584
SALE00585,CUST040,2024-08-07,26442,PROD0421,198,431.19,85375.62,Credit Card,Pending,CUST040,2023-08-01 19:45:29,42503.47,2023-08-19 11:41:51,2023-10-18 19:10:53,41455.94,Net 30,Outstanding,TXN00585,2024-08-07,Cash Outflow,124650,Financing Activities,Transaction 585
SALE00586,CUST097,2024-08-08,10000,PROD0017,352,202.27,71199.04000000001,Bank Transfer,Pending,CUST097,2023-11-18 17:43:04,35166.01,2023-03-13 15:53:44,2023-03-19 23:24:32,33720.88,Net 90,Outstanding,TXN00586,2024-08-08,Cash Inflow,103344,Financing Activities,Transaction 586
SALE00587,CUST063,2024-08-09,45960,PROD0039,144,478.55,68911.20000000001,Credit Card,Completed,CUST063,2023-06-25 09:47:07,18569.989999999998,2023-09-13 01:44:46,2023-07-06 07:21:31,27450.88,Net 30,Paid,TXN00587,2024-08-09,Cash Outflow,10512,Financing Activities,Transaction 587
SALE00588,CUST076,2024-08-10,20310,PROD0304,170,75.24,12790.8,Bank Transfer,Pending,CUST076,2023-04-29 13:29:05,61813.47,2023-10-20 17:00:23,2023-06-02 09:04:45,57332.7,Net 90,Outstanding,TXN00588,2024-08-10,Cash Inflow,88630,Investing Activities,Transaction 588
SALE00589,CUST072,2024-08-11,102344,PROD0430,110,60.05,6605.5,Credit Card,Completed,CUST072,2023-06-16 00:32:31,59480.26,2023-12-21 18:00:26,2023-05-12 16:51:40,48962.630000000005,Net 30,Outstanding,TXN00589,2024-08-11,Cash Outflow,111650,Investing Activities,Transaction 589
SALE00590,CUST088,2024-08-12,31752,PROD0474,540,332.76,179690.4,Credit Card,Completed,CUST088,2023-11-07 17:40:46,93185.69,2023-08-10 22:09:08,2023-08-29 06:24:06,80130.38,Net 90,Paid,TXN00590,2024-08-12,Cash Inflow,345708,Financing Activities,Transaction 590
SALE00591,CUST080,2024-08-13,10629,PROD0432,414,471.99,195403.86000000002,Credit Card,Pending,CUST080,2023-12-05 18:02:18,54176.76,2023-11-05 19:18:59,2023-04-18 00:34:45,53505.47,Net 30,Paid,TXN00591,2024-08-13,Cash Inflow,151326,Operating Activities,Transaction 591
SALE00592,CUST004,2024-08-14,182294,PROD0039,322,406.35,130844.69999999998,Cash,Pending,CUST004,2023-05-22 06:06:13,91738.51,2023-02-28 20:37:09,2023-04-08 15:53:46,71592.7,Net 30,Paid,TXN00592,2024-08-14,Cash Outflow,64260,Operating Activities,Transaction 592
SALE00593,CUST038,2024-08-15,9180,PROD0489,480,47.44,22771.199999999997,Credit Card,Completed,CUST038,2023-08-17 08:05:56,77342.49,2023-04-26 12:38:49,2023-08-09 22:21:56,80071.72,Net 30,Outstanding,TXN00593,2024-08-15,Cash Inflow,111900,Investing Activities,Transaction 593
SALE00594,CUST027,2024-08-16,155974,PROD0132,238,146.89,34959.82,Credit Card,Completed,CUST027,2023-08-02 18:43:38,84024.76,2023-11-27 12:19:32,2023-06-03 23:17:51,75951.49,Net 90,Outstanding,TXN00594,2024-08-16,Cash Outflow,49056,Operating Activities,Transaction 594
SALE00595,CUST009,2024-08-17,135070,PROD0030,170,465.86,79196.2,Credit Card,Pending,CUST009,2023-04-10 03:17:00,55430.15,2023-08-09 10:39:43,2023-09-28 11:08:59,51703.56,Net 90,Outstanding,TXN00595,2024-08-17,Cash Outflow,172130,Investing Activities,Transaction 595
SALE00596,CUST016,2024-08-18,55335,PROD0158,98,134.0,13132.0,Bank Transfer,Completed,CUST016,2023-02-13 13:03:13,22541.61,2023-04-25 23:41:31,2023-06-12 13:46:56,35506.28,Net 90,Outstanding,TXN00596,2024-08-18,Cash Outflow,28980,Financing Activities,Transaction 596
SALE00597,CUST056,2024-08-19,37359,PROD0278,63,392.77,24744.51,Credit Card,Pending,CUST056,2023-02-01 13:42:32,45588.270000000004,2023-06-03 18:13:08,2023-01-31 15:30:04,45956.3,Net 90,Paid,TXN00597,2024-08-19,Cash Inflow,12887,Investing Activities,Transaction 597
SALE00598,CUST076,2024-08-20,6590,PROD0203,400,414.31,165724.0,Bank Transfer,Completed,CUST076,2023-04-29 13:29:05,61813.47,2023-10-20 17:00:23,2023-06-02 09:04:45,57332.7,Net 90,Outstanding,TXN00598,2024-08-20,Cash Inflow,123550,Investing Activities,Transaction 598
SALE00599,CUST031,2024-08-21,37720,PROD0066,20,252.77,5055.400000000001,Credit Card,Completed,CUST031,2023-03-29 07:03:38,53154.81,2023-10-11 05:13:11,2023-05-25 08:46:44,42778.22,Net 90,Outstanding,TXN00599,2024-08-21,Cash Outflow,8380,Financing Activities,Transaction 599
SALE00600,CUST088,2024-08-22,231750,PROD0108,810,199.31,161441.1,Credit Card,Pending,CUST088,2023-11-07 17:40:46,93185.69,2023-08-10 22:09:08,2023-08-29 06:24:06,80130.38,Net 90,Paid,TXN00600,2024-08-22,Cash Outflow,115110,Operating Activities,Transaction 600
SALE00601,CUST014,2024-08-23,52528,PROD0268,175,230.56,40348.0,Cash,Pending,CUST014,2023-09-06 09:01:53,43946.33,2023-11-25 00:01:24,2023-03-07 21:23:21,48109.76,Net 90,Paid,TXN00601,2024-08-23,Cash Inflow,89278,Investing Activities,Transaction 601
SALE00602,CUST025,2024-08-24,146124,PROD0222,429,121.21,51999.09,Bank Transfer,Pending,CUST025,2023-01-11 17:14:24,45629.729999999996,2023-02-06 12:12:08,2023-06-10 03:14:19,41726.18,Net 30,Paid,TXN00602,2024-08-24,Cash Outflow,215512,Investing Activities,Transaction 602
SALE00603,CUST034,2024-08-25,27544,PROD0292,72,445.8,32097.6,Credit Card,Pending,CUST034,2023-10-28 11:46:14,41125.86,2023-10-02 05:30:24,2023-07-08 00:01:01,44087.16,Net 60,Paid,TXN00603,2024-08-25,Cash Outflow,94752,Financing Activities,Transaction 603
SALE00604,CUST067,2024-08-26,108800,PROD0018,176,230.8,40620.8,Bank Transfer,Pending,CUST067,2023-08-13 07:52:58,39448.68,2023-06-17 06:52:49,2023-07-15 21:24:58,34502.35,Net 30,Outstanding,TXN00604,2024-08-26,Cash Outflow,18000,Operating Activities,Transaction 604
SALE00605,CUST024,2024-08-27,41700,PROD0090,430,442.41,190236.30000000002,Bank Transfer,Pending,CUST024,2023-05-01 20:29:19,45218.61,2023-06-15 07:02:51,2023-03-31 23:25:23,41994.729999999996,Net 30,Paid,TXN00605,2024-08-27,Cash Inflow,29210,Investing Activities,Transaction 605
SALE00606,CUST073,2024-08-28,157092,PROD0181,552,61.79,34108.08,Cash,Pending,CUST073,2023-04-27 10:41:54,59459.01,2023-01-08 23:23:39,2023-05-19 11:43:29,77551.77,Net 30,Outstanding,TXN00606,2024-08-28,Cash Inflow,91428,Financing Activities,Transaction 606
SALE00607,CUST026,2024-08-29,48810,PROD0255,20,494.25,9885.0,Cash,Completed,CUST026,2023-07-13 08:56:07,29102.75,2023-11-17 19:12:54,2023-03-21 12:46:58,35738.69,Net 30,Paid,TXN00607,2024-08-29,Cash Inflow,29095,Investing Activities,Transaction 607
SALE00608,CUST020,2024-08-30,6120,PROD0455,234,227.2,53164.799999999996,Cash,Completed,CUST020,2023-10-11 22:27:57,52941.2,2023-12-13 10:14:23,2023-11-16 19:25:01,36576.92,Net 30,Paid,TXN00608,2024-08-30,Cash Outflow,147564,Financing Activities,Transaction 608
SALE00609,CUST064,2024-08-31,63936,PROD0253,261,33.44,8727.84,Cash,Completed,CUST064,2023-10-25 09:53:58,51270.67,2023-08-26 12:15:47,2023-11-30 07:25:59,45600.7,Net 60,Paid,TXN00609,2024-08-31,Cash Outflow,111762,Operating Activities,Transaction 609
SALE00610,CUST010,2024-09-01,105860,PROD0257,450,28.63,12883.5,Cash,Pending,CUST010,2023-09-01 22:54:21,55289.66,2023-04-25 17:19:03,2023-01-30 05:16:10,65133.63,Net 60,Paid,TXN00610,2024-09-01,Cash Outflow,143490,Operating Activities,Transaction 610
SALE00611,CUST083,2024-09-02,98760,PROD0383,408,375.64,153261.12,Cash,Pending,CUST083,2023-06-18 09:18:30,54370.66,2023-08-21 00:04:40,2023-10-06 21:27:28,53799.590000000004,Net 30,Paid,TXN00611,2024-09-02,Cash Inflow,64476,Operating Activities,Transaction 611
SALE00612,CUST067,2024-09-03,25976,PROD0442,184,332.93,61259.12,Cash,Pending,CUST067,2023-08-13 07:52:58,39448.68,2023-06-17 06:52:49,2023-07-15 21:24:58,34502.35,Net 30,Outstanding,TXN00612,2024-09-03,Cash Outflow,42448,Operating Activities,Transaction 612
SALE00613,CUST024,2024-09-04,43490,PROD0346,370,403.04,149124.8,Cash,Completed,CUST024,2023-05-01 20:29:19,45218.61,2023-06-15 07:02:51,2023-03-31 23:25:23,41994.729999999996,Net 30,Paid,TXN00613,2024-09-04,Cash Outflow,90920,Investing Activities,Transaction 613
SALE00614,CUST005,2024-09-05,16011,PROD0087,99,61.63,6101.370000000001,Credit Card,Pending,CUST005,2023-04-30 14:49:43,40888.37,2023-04-05 19:18:43,2023-06-24 05:00:53,61127.29,Net 90,Paid,TXN00614,2024-09-05,Cash Outflow,114138,Investing Activities,Transaction 614
SALE00615,CUST067,2024-09-06,28848,PROD0090,48,27.43,1316.6399999999999,Bank Transfer,Pending,CUST067,2023-08-13 07:52:58,39448.68,2023-06-17 06:52:49,2023-07-15 21:24:58,34502.35,Net 30,Outstanding,TXN00615,2024-09-06,Cash Outflow,138192,Operating Activities,Transaction 615
SALE00616,CUST058,2024-09-07,147224,PROD0237,198,259.2,51321.59999999999,Cash,Completed,CUST058,2023-08-17 03:52:26,52585.6,2023-09-08 05:44:04,2023-08-14 17:53:57,51930.979999999996,Net 90,Outstanding,TXN00616,2024-09-07,Cash Inflow,137995,Operating Activities,Transaction 616
SALE00617,CUST027,2024-09-08,102942,PROD0390,294,199.92,58776.479999999996,Cash,Pending,CUST027,2023-08-02 18:43:38,84024.76,2023-11-27 12:19:32,2023-06-03 23:17:51,75951.49,Net 90,Outstanding,TXN00617,2024-09-08,Cash Inflow,69020,Operating Activities,Transaction 617
SALE00618,CUST080,2024-09-09,25596,PROD0070,378,236.35,89340.3,Bank Transfer,Completed,CUST080,2023-12-05 18:02:18,54176.76,2023-11-05 19:18:59,2023-04-18 00:34:45,53505.47,Net 30,Paid,TXN00618,2024-09-09,Cash Outflow,83880,Investing Activities,Transaction 618
SALE00619,CUST015,2024-09-10,93184,PROD0044,288,495.88,142813.44,Credit Card,Completed,CUST015,2023-09-21 14:25:48,28619.02,2023-01-31 06:42:02,2023-09-15 13:10:27,55478.62,Net 60,Outstanding,TXN00619,2024-09-10,Cash Inflow,37856,Operating Activities,Transaction 619
SALE00620,CUST035,2024-09-11,123370,PROD0200,410,485.67,199124.7,Bank Transfer,Pending,CUST035,2023-04-08 09:20:20,55332.61,2023-10-16 13:49:11,2023-10-21 12:52:56,47434.53,Net 30,Paid,TXN00620,2024-09-11,Cash Inflow,116220,Operating Activities,Transaction 620
SALE00621,CUST076,2024-09-12,95350,PROD0152,380,471.73,179257.40000000002,Bank Transfer,Pending,CUST076,2023-04-29 13:29:05,61813.47,2023-10-20 17:00:23,2023-06-02 09:04:45,57332.7,Net 90,Outstanding,TXN00621,2024-09-12,Cash Outflow,155230,Operating Activities,Transaction 621
SALE00622,CUST053,2024-09-13,52880,PROD0086,340,394.08,133987.19999999998,Cash,Pending,CUST053,2023-08-10 20:28:43,62128.03,2023-02-01 19:11:25,2023-05-31 11:24:48,50952.21,Net 60,Outstanding,TXN00622,2024-09-13,Cash Outflow,85070,Financing Activities,Transaction 622
SALE00623,CUST044,2024-09-14,68460,PROD0019,102,183.87,18754.739999999998,Bank Transfer,Completed,CUST044,2023-12-11 11:24:07,17892.84,2023-09-29 16:08:30,2023-09-10 09:54:40,23899.73,Net 30,Outstanding,TXN00623,2024-09-14,Cash Inflow,110430,Operating Activities,Transaction 623
SALE00624,CUST026,2024-09-15,66980,PROD0101,185,211.94,39208.9,Bank Transfer,Completed,CUST026,2023-07-13 08:56:07,29102.75,2023-11-17 19:12:54,2023-03-21 12:46:58,35738.69,Net 30,Paid,TXN00624,2024-09-15,Cash Outflow,47590,Financing Activities,Transaction 624
SALE00625,CUST047,2024-09-16,17928,PROD0402,200,279.31,55862.0,Cash,Completed,CUST047,2023-05-03 00:45:19,42250.76,2023-12-28 07:50:36,2023-12-20 22:12:31,38453.67,Net 30,Outstanding,TXN00625,2024-09-16,Cash Inflow,16000,Financing Activities,Transaction 625
SALE00626,CUST034,2024-09-17,113288,PROD0095,304,416.96,126755.84,Cash,Pending,CUST034,2023-10-28 11:46:14,41125.86,2023-10-02 05:30:24,2023-07-08 00:01:01,44087.16,Net 60,Paid,TXN00626,2024-09-17,Cash Outflow,57896,Operating Activities,Transaction 626
SALE00627,CUST087,2024-09-18,133450,PROD0254,120,43.67,5240.4,Cash,Pending,CUST087,2023-01-26 16:41:04,41904.55,2023-10-30 00:56:54,2023-09-15 08:45:16,51831.380000000005,Net 30,Paid,TXN00627,2024-09-18,Cash Inflow,37940,Financing Activities,Transaction 627
SALE00628,CUST095,2024-09-19,124861,PROD0357,253,217.91,55131.23,Cash,Pending,CUST095,2023-06-23 14:39:08,49389.65,2023-12-12 22:55:15,2023-09-30 08:42:39,69434.77,Net 30,Outstanding,TXN00628,2024-09-19,Cash Outflow,212333,Operating Activities,Transaction 628
SALE00629,CUST050,2024-09-20,179760,PROD0030,588,50.48,29682.239999999998,Bank Transfer,Pending,CUST050,2023-08-28 11:57:50,78683.42,2023-08-10 07:49:58,2023-08-24 11:03:20,81790.71,Net 30,Outstanding,TXN00629,2024-09-20,Cash Inflow,278964,Investing Activities,Transaction 629
SALE00630,CUST084,2024-09-21,95305,PROD0249,154,262.18,40375.72,Bank Transfer,Completed,CUST084,2023-04-11 07:27:54,38249.73,2023-05-13 16:01:19,2023-02-21 04:00:22,47072.64,Net 60,Paid,TXN00630,2024-09-21,Cash Inflow,34979,Investing Activities,Transaction 630
SALE00631,CUST012,2024-09-22,146263,PROD0426,273,450.46,122975.58,Credit Card,Completed,CUST012,2023-03-20 01:11:23,64339.85,2023-05-14 13:10:16,2023-07-25 13:38:27,71643.98,Net 90,Paid,TXN00631,2024-09-22,Cash Inflow,238550,Investing Activities,Transaction 631
SALE00632,CUST087,2024-09-23,105570,PROD0033,270,393.42,106223.4,Credit Card,Completed,CUST087,2023-01-26 16:41:04,41904.55,2023-10-30 00:56:54,2023-09-15 08:45:16,51831.380000000005,Net 30,Paid,TXN00632,2024-09-23,Cash Outflow,11140,Investing Activities,Transaction 632
